51008	axis/natrindo
51007	flexi (pt telkom) (cdma)
51003	pt indosat tbk
50539	telstra corporation ltd.
51001	indosat/satelindo/m3
51000	pt pasifik satelit nusantara (psn)
302390	dryden mobility
28601	turkcell
28603	avea/aria
28602	vodafone-telsim
28604	avea/aria
73007	telefonica
73006	blue two chile sa
73005	nextel sa
73004	nextel sa
73003	claro
73002	telefonica
73001	entel telefonia mov
25092	printelefone
25091	sonic duo cjsc
73009	nextel sa
73008	vtr banda ancha sa
23820	telia
312640	sagebrush cellular, inc.
23823	banedanmark
23825	sms provider corp.
74402	claro/hutchison
311110	verizon wireless
35650	digicel
42705	ministry of interior
312480	sagebrush cellular, inc.
310410	at&t; wireless inc.
61001	malitel
61002	orange/ikatel
61003	alpha telecommunication mali s.a.
60201	orange/mobinil
60203	etisalat
60202	vodafone/mirsfone
60204	telecom egypt
55501	niue telecom
311200	arinc
722350	hutchison telecommunications argentina s.a.
722330	claro/ cti/amx
312790	gila electronics
27208	eir group plc
27209	clever communications ltd
27204	access telecom ltd.
27205	three/h3g
27207	eircom ltd
27201	vodafone eircell
27202	three/o2/digifone
27203	meteor mobile ltd.
302570	lightsquared
732165	colombia móvil s.a. esp
21671	upc magyarorszag kft.
21670	vodafone
45428	china mobile/peoples
45429	hkt/pccw
366020	cingular wireless/digicel
45420	hkt/pccw
45421	21vianet mobile ltd.
45422	263 mobile communications (hongkong) limited
45423	lycamobile hong kong ltd
45424	multibyte info technology ltd
45425	hong kong government
45426	hong kong government
26243	lycamobile
26242	vodafone d2
26241	first telecom gmbh
50201	art900
64144	k2 telecom ltd
312860	cleartalk
43102	etisalat
20610	mobistar/orange
20616	nextgen mobile ltd.
24214	ice nordisk mobiltelefon as
20615	elephant talk communications schweiz gmbh
62910	mtn/libertis
21210	monaco telecom
334140	altán redes s.a.p.i. de c.v.
43610	babilon-t
43612	tcell/jc somoncom
24709	sia camel mobile
90158	belgacom ics sa
311390	verizon wireless
90152	manx telecom trading ltd.
90153	deutsche telekom ag
90150	echostar mobile
90151	visionng
312130	east kentucky network llc
90157	sap
90154	teleena holding b.v.
90155	beezz communication solutions ltd.
21451	administrador de infraestructuras ferroviarias
63514	airtel
63517	olleh rwanda networks
63510	mtn/rwandacell
63511	rwandatel s.a.
63512	rwandatel s.a.
63513	tigo
302710	globalstar canada
21699	magyar államvasutak
45601	mobitel/cam gsm
45602	smart mobile
45603	qb/cambodia adv. comms.
45604	cambodia advance communications co. ltd (cadcomms)
45605	smart mobile
45606	smart mobile
45608	metfone
45609	sotelco/beeline
310210	t-mobile
41505	ogero telecom
44009	ntt docomo
44008	kddi corporation
41501	mic1 (alfa)
70401	claro
44005	wireless city planning inc.
44004	softbank mobile corp
44007	kddi corporation
44006	softbank mobile corp
44001	ntt docomo
44000	y-mobile
44003	ntt docomo
44002	ntt docomo
24003	netett sverige ab
24002	h3g access ab
24001	telia mobile
24007	tele2 sverige ab
24006	telenor (vodafone)
24005	svenska umts-n
24004	h3g access ab
313230	velocity communications inc.
24009	communication for devices in sweden ab
24008	telenor (vodafone)
29703	mtel
29702	monet/t-mobile
29701	telenor/promonte gsm
44170	kddi corporation
71220	virtualis
334070	operadora unefon sa de cv
311680	greenfly llc
40277	tashicell
312310	clear stream communications, llc
405881	assam
54001	breeze
54002	bemobile
313300	cambio wifi of delmarva, llc
311260	slo cellular inc / cellular one of san luis
405849	idea
29411	mobik telekomunikacii dooel skopje
29410	wti macedonia
40470	hexacom india
40471	bsnl
40472	bsnl
40473	bsnl
40474	bsnl
40475	bsnl
40476	bsnl
40477	bsnl
23103	4ka
23102	t-mobile
23101	orange
23107	towercom, a. s.
23106	o2
23105	orange
23104	t-mobile
26606	cts mobile
405848	idea
312260	central lte holdings
62004	expresso ghana ltd
62007	glomobile
62006	airtel/zain
62001	mtn
732099	empresas municipales de cali
62003	milicom/tigo
62002	vodafone
62008	surfline communications ltd
313010	bravado wireless
23217	spusu/mass response
23216	hutchison drei austria
23215	t-mobile/telering
23214	h3g
23213	upc austria
338180	cable & wireless
23211	a1 mobilkom
23210	h3g
22610	orange
22611	enigma systems
302920	rogers communications
22615	idilis
22616	lycamobile
23218	smartspace gmbh
311060	space data corporation
31025	unknown
42891	skytel co. ltd
31024	unknown
23588	telet research (n.i.) limited
50541	aqura technologies pty
50540	citic pacific mining
50543	arrow energy pty ltd
50542	groote eylandt mining company pty ltd
311660	metropcs wireless inc.
51010	telkomsel
51011	pt. excelcom
310790	pinpoint communications inc.
35001	telecommunications (bermuda & west indies) ltd (digicel bermuda)
35002	m3 wireless ltd
35005	telecom networks
31031	t-mobile
31038	usa 3650 at&t;
40509	reliance
73010	entel telefonia
73011	celupago sa
73012	telestar movil sa
73013	tribe mobile spa
73014	netline telefonica movil ltda
73015	cibeles telecom sa
73016	nomade telecomunicaciones s.a.
73017	compatel chile limitada
61105	celcom
73019	sociedad falabella movil spa
61101	orange/sonatel/spacetel
61103	intercel
61102	sotelgui
312650	365 wireless llc
310420	cincinnati bell wireless llc
310320	smith bagley inc.
65801	sure south atlantic ltd.
312490	trustcomm, inc.
90124	voxbone
310050	gci
405805	aircel
405804	aircel
311272	verizon wireless
311273	verizon wireless
311270	verizon wireless
42512	pelephone
42515	home cellular ltd
42514	alon cellular ltd
311274	verizon wireless
42516	rami levy hashikma marketing communications ltd
42519	telzar/azi
74403	compa
311278	verizon wireless
74401	hola/vox
74406	copaco s.a.
43293	iraphone
74404	tigo/telecel
74405	tim/nucleo/personal
310330	t-mobile
43801	mts/barash communication
43802	altyn asyr/tm-cell
43803	aştu
312780	redzone wireless
25525	cst invest
65573	wireless business solutions (pty) ltd
25523	intertelecom
65575	airports company south africa
25521	telesystems of ukraine cjsc (tsu)
302540	rovvr communications inc.
310250	t-mobile
60506	tunicell/tunisia telecom
60502	tunicell/tunisia telecom
60503	oreedo/orascom
60501	orange
26098	play/p4
52099	true move/orange
311870	sprint spectrum
311300	nexus communications inc.
64502	mtn/telecel
25539	golden telecom
312870	gigsky mobile, llc
23007	astelnet, s.r.o.
732020	une epm telecomunicaciones sa esp
311890	globecomm network services corporation
20628	bics
20625	voyacom sprl
20620	base/kpn
26044	rebtel poland sp. z o.o.
313380	optimera inc.
21201	monaco telecom
21409	orange
405845	idea
45012	sk telecom
61925	mobitel
708040	digicel
302490	wind
302491	shaw communications
732154	virgin mobile colombia sas
20820	bouygues telecom
20823	virgin mobile/omer
20822	transatel sa
20825	lycamobile sarl
20824	mobiquithings
20827	afone sa
20826	nrj
20829	orange
20828	astrium
45708	beeline/tigo/millicom
45701	lao tel
45703	unitel/lat
45702	etl mobile
26046	terra telekom sp. z o.o.
302720	rogers at&t; wireless
37412	bmobile/tstt
346050	digicel cayman ltd
62907	warid
36439	bahamas telco. comp.
62901	airtel sa
62902	azur sa (etc)
36430	bahamas telco. comp.
27877	melita
45011	korea cable telecom
310920	get mobile inc.
44018	ntt docomo
44019	ntt docomo
44016	ntt docomo
44017	ntt docomo
44014	ntt docomo
44015	ntt docomo
44012	ntt docomo
44013	ntt docomo
44010	ntt docomo
44011	ntt docomo
71610	claro /amer.mov./tim
313220	custer telephone co-op (ctci)
24018	generic mobile systems sweden ab
24019	mundio mobile (sweden) ltd
24014	tdc sverige ab
24015	wireless maingate nordic ab
24016	42 telecom ab
24017	gotalandsnatet ab
24010	spring mobil ab
24011	lindholmen science park ab
24012	lycamobile ltd
24013	ventelo sverige ab
44162	softbank mobile corp
44163	softbank mobile corp
44161	softbank mobile corp
41420	amara communication co.,ltd
41421	amara communication co.,ltd
44164	softbank mobile corp
44165	softbank mobile corp
334040	at&t;/iusacell
313110 - 190	700 mhz public safety broadband
312300	telecom north america mobile, inc.
50220	electcoms wireless sdn bhd
41601	zain /j.m.t.s
41602	xpress
41603	umniah mobile co.
29404	lycamobile llc
313310	cal.net, inc.
29401	t-mobile/mobimak
29402	one/cosmofone
29403	vip mobile
62160	etisalat
45611	seatel cambodia
311780	cellular network partnership
40489	escorts telecom ltd.
40488	escorts telecom ltd.
34011	telcell gsm
40484	vodafone india
40487	escorts telecom ltd.
40486	barakhamba sales & serv.
40481	bsnl
40480	bsnl
40483	reliable internet services
40482	escorts telecom ltd.
54105	digicel
342750	digicel
54107	wantok vanuatu ltd
50537	yancoal australia ltd
54101	smile
54100	aces international (ail)
30802	globaltel
24482	id-mobile
30801	ameris
502195	xox com sdn bhd
311670	pine belt cellular, inc.
62010	blu telecommunications
62011	netafrique dot com ltd
502198	celcom
73805	egovernment unit, ministry of the presidency
50533	clx networks pty ltd
73802	cellink plus
73801	digicel
312270	cellular network partnership llc
313000	tennessee wireless
23201	a1 mobilkom
23202	a1 mobilkom
23203	t-mobile/telering
23204	t-mobile/telering
23205	3/orange/one connect
23206	3/orange/one connect
23207	t-mobile/telering
23208	a1 mobilkom
23209	a1 mobilkom
23591	vodafone united kingdom
23592	vodafone united kingdom
23594	hutchison 3g uk ltd
23595	network rail infrastructure limited
311090	at&t mobility
311880	sprint spectrum
35830	cingular wireless
50550	pivotel group pty limited
313020	cambridge telephone company inc.
310780	message express co. / airlink pcs
24211	systemnet as
23115	orange
35010	digicel / cingular
35011	deltronics
31046	simmetry
311920	missouri rsa no 5 partnership
310430	gci communication corp.
54900	digicel pacific ltd.
312660	ntelos wireless
60406	ittissalat al-maghrib (maroc telecom)
310035	etex communications, lp
312460	ketchikan public utilities (kpu)
310033	guam teleph. auth.
24435	ukkoverkot oy
65010	airtel/zain/celtel ltd.
405799	idea
310030	at&t mobility
29320	compatel ltd
42502	cellcom ltd.
42503	pelephone
42501	orange/partner co. ltd.
42506	wataniya mobile
42507	hot mobile/mirs
42504	globalsim ltd
42505	jawwal
42508	golan telekom
42509	marathon 018 xphone ltd.
73000	tesam sa
722310	claro/ cti/amx
43299	tci of iran and rightel
302520	videotron
43290	iraphone gheshm of iran
65903	gemtel ltd (south sudan
65902	mtn south sudan (south sudan
65904	network of the world ltd (now) (south sudan
65907	sudani
65906	zain south sudan (south sudan
24809	bravo telecom
24808	vivex ou
24803	tele2 eesti as
24802	radiolinja eesti
24801	emt gsm
64501	airtel/zain/celtel
24807	televõrgu as
24806	progroup holding
24805	as bravocom mobiil
24804	top connect ou
310220	t-mobile
722034	telecom personal s.a.
23108	ipfon, s.r.o.
72435	telcom telecomunicações
312840	south georgia regional information technology authority
23458	manx telecom
311860	uintah basin electronics telecommunications inc.
311311	farmers
311310	lamar county cellular
312680	at&t mobility
302480	ssi connexions
26221	multiconnect gmbh
26220	e-plus
26223	drillisch online ag
26222	sipgate wireless gmbh
64166	i-tel ltd
72433	ctbc celular sa (ctbc)
20630	unleashed nv
20633	ericsson nv
23828	cooltel aps
60405	wana corporate
60404	al houria telecom
60402	inwi/wana
60401	iam/itissallat
60400	medi telecom
63757	unitel s.a.r.l.
63750	hormuud telecom somalia inc
708030	hondutel
23452	shyam telecom uk ltd
23455	guernsey telecoms
310130	north carolina rsa 3 cellular tel. co.
23454	the carphone warehouse limited
20832	orange s.a.
732142	une epm telecomunicaciones sa esp
20830	syma mobile
20831	mundio mobile (france) ltd
310390	yorkville telephone cooperative
26038	callfreedom sp. z o.o.
23456	cesg
310550	syniverse technologies
62805	réseau de l’administration gabonaise
62804	azur/usan s.a.
62801	libertis s.a.
302820	rogers communications
62803	airtel/zain/celtel gabon s.a.
62802	moov/telecel
21303	mobiland
302730	terrestar networks
44085	kddi corporation
54801	telecom cook islands
405875	uninor
26032	compatel limited
45006	lg telecom
45007	kt
44029	ntt docomo
45005	sk telecom co. ltd
45002	kt freetel co. ltd.
45003	sk telecom
45001	globalstar asia pacific
44023	ntt docomo
44022	ntt docomo
44021	ntt docomo
44020	softbank mobile corp
44027	ntt docomo
44026	ntt docomo
44025	ntt docomo
44024	ntt docomo
313250	imperial county office of education
24061	messagebird b.v.
24060	telefonaktiebolaget lm ericsson
312580	morgan, lewis & bockius llp
40108	kazakhtelecom
22899	swisscom broadcast ag
71203	claro
40101	beeline/kar-tel llp
71201	ice
20498	t-mobile b.v.
71204	movistar
311460	fisher wireless services inc.
334050	at&t;/iusacell
62124	spectranet
62150	glo mobile
20212	yuboto
302221	telus mobility
41677	orange/petra
29475	one/cosmofone
311790	coleman county telephone cooperative, inc.
34008	dauphin telecom su (guadeloupe telecom)
34009	free mobile
40498	airtel
34002	outremer telecom
34003	telcell gsm
40494	airtel
34001	orange caribe
40492	airtel
40493	airtel
40490	airtel
40491	aircel
41701	syriatel holdings
41702	mtn/spacetel
24491	teliasonera
24492	teliasonera finland oyj
312340	matanuska telephone association, inc.
41709	syriatel holdings
312200	voyager mobility llc
20640	join experience (belgium)
63719	hortel
29509	emnify gmbh
29505	telecom fl1 ag
29507	first mobile ag
29506	cubic (liechtenstein
29501	swisscom fl ag
29502	orange
72499	used for ransharing control and roaming between tim and oi
62602	unitel sao tome and principe
27079	mitto a.g.
27078	interactive digital media gmbh
27077	millicom tango gsm
311080	pine telephone company
62601	cstmovel
312510	wue inc.
50568	national broadband network co.
26021	exteri sp. z o.o.
50562	national broadband network co.
50561	commtel network solutions pty ltd
311640	standing rock telecommunications
313100	700 mhz public safety broadband
36291	setel gsm
31059	cellular one
312620	globetouch inc.
90160	oneweb
26020	mobile.net sp. z o.o.
358110	cable & wireless
50588	localstar holding pty. ltd
312670	at&t mobility
310680	at&t; wireless inc.
26027	intertelcom sp. z o.o.
311360	stelera wireless
312470	carolina west wireless
65001	tnm/telekom network ltd.
65002	access communications ltd
26026	advanced technology & experience sp. z o.o.
23415	vodafone
23414	haysystems
23417	flextel
23416	opal telecom
23411	o2 ltd.
23410	o2 ltd.
23413	network rail infrastructure ltd
23412	railtrack plc
311250	wave runner llc
23418	cloud9/wire9 tel.
310300	t-mobile
51502	globe telecom
23098	správa železniční dopravní cesty, s.o.
350000	bermuda digital communications ltd (bdc)
344030	apua pcs
27099	orange/voxmobile s.a.
26024	it partners telco sp. z o.o.
90105	thuraya satellite
40520	reliance
24210	norwegian communications authority
40521	reliance
45004	kt freetel co. ltd.
722020	nextel
44028	ntt docomo
25039	uraltel
25038	central telecommunication company
405912	etisalat db(cheers)
25035	motiv/llc ekaterinburg-2000
25034	krymtelekom
405911	idea
25033	sevtelekom
25032	k-telecom
405910	idea
42403	du
42402	etisalat
312690	tgs, llc
26233	sipgate gmbh
40446	vodafone india
316011	southern communications services inc.
52507	singtel
52506	starhub
52505	starhub
316010	sprint spectrum
52503	mobileone ltd
52502	singtel
52501	singtel
52509	liberty wireless pte ltd
52508	starhub mobile
45008	kt freetel co. ltd.
63760	nationlink
63767	htg group somalia
53901	tonga communications
36259	united telecommunication service n.v. (uts)
61940	datatel (sl) ltd.
41845	mobitel (iraq-kurdistan) and moutiny
36251	telcell gsm
310120	sprint spectrum
41840	korek
46705	cheo technology jv company
46706	cheo technology jv company
24810	telcotrade oü
24811	uab raystorm eesti filiaal
20809	s.f.r.
26028	phonenet sp. z o.o.
20807	globalstar
20806	globalstar
20805	globalstar
20804	sisteer
20803	mobiquithings
20802	orange
20801	orange
20800	tel/tel
41280	afghan telecom corp. (at)
41288	afghan telecom corp. (at)
262n/a	talkline
362951	uts wireless
313390	altice usa wireless, inc.
60704	q-cell
60705	gamtel-ecowan
60706	netpage
60701	gamcel
60702	africel
60703	comium
42888	unitel
46612	ambit microsystems
312070	adams networks inc
310900	cable & communications corp.
313240	fundamental holdings, corp.
62703	hits-ge
62701	orange/getesa
302740	shaw communications
36070	digicel
44140	ntt docomo
44141	ntt docomo
44142	ntt docomo
44143	ntt docomo
54901	telecom samoa cellular ltd.
44145	ntt docomo
311410	iowa rsa no. 2 limited partnership
54720	vini/tikiphone
71073	claro
62140	m-tel/nigeria telecom. ltd.
302130	xplornet communications
714020	movistar
27412	ip fjarskipti
27416	tismi bv
44034	ntt docomo
44035	ntt docomo
44036	ntt docomo
44037	ntt docomo
44030	ntt docomo
44031	ntt docomo
44032	ntt docomo
44033	ntt docomo
44038	ntt docomo
44039	ntt docomo
311840	cellcom
71202	ice
40102	k-cell
311520	lightsquared l.p.
20205	vodafone
20204	organismos sidirodromon ellados (ose)
20207	amd telecom sa
28022	lemontel ltd
20201	cosmote
20203	ote hellenic telecommunications organization sa
20202	cosmote
313320	paladin wireless
312210	aspenta international, inc.
20209	tim/wind
302220	telus mobility
302222	telus mobility
310240	t-mobile
313060	country wireless
40107	dalacom/altel
29510	soracom li ltd.
502155	samata communications sdn bhd
502154	tron/talk focus sdn bhd
502157	telekomunikasi indonesia international (m) sdn bhd
502156	altel communications sdn bhd
502151	baraka telecom sdn bhd
502150	tune talk sdn bhd
502153	webe/packet one networks (malaysia) sdn bhd
502152	yes
51511	pldt via aces philippines
51518	red mobile/cure
43235	mtn/irancell
61602	etisalat/moov
61603	mtn/spacetel
61601	libercom
312500	ab spectrum llc
61604	bell benin/bbcom
61605	glomobile
50571	telstra corp. ltd.
50572	telstra corp. ltd.
64140	civil aviation authority (caa)
43232	taliya
31060	consolidated telcom
28803	edge mobile sp/f
28802	kall gsm
28801	faroese telecom
50599	railcorp/vodafone
311740	telalaska cellular
312440	consolidated telcom
310690	keystone wireless llc
24443	telavox ab / telavox oy
24442	sms provider corp.
24441	nokia solutions and networks oy
24440	nokia solutions and networks oy
27007	bouygues telecom s.a.
311940	sprint corporation
63422	mtn
23406	internet computer bureau limited
23407	cable and wireless
312990	premier holdings llc
23405	colt mobile telecommunications limited
23402	o2 ltd.
23403	airtel/vodafone
23400	bt group
23401	mapesbury c. ltd
42520	bezeq the israeli telecommunication corp ltd.
42521	b.i.p. communications ltd.
311240	cordova wireless
42524	partner communications company ltd.
42525	israel ministry of defense
23408	onephone
23409	tismi
310340	westlink communications, llc
65101	vodacom lesotho
65102	econet/ezi-cel
27080	syniverse technologies s.à r.l.
27081	e-lux mobile telecommunication s.a.
405755	vodafone india
405754	vodafone india
405756	vodafone india
405751	vodafone india
405750	vodafone india
405753	vodafone india
405752	vodafone india
63601	eth/mtn
311950	enhanced telecommmunications corp.
25028	beeline/vimpelcom
311330	michigan wireless llc
53701	pacific mobile
722010	compania de radiocomunicaciones moviles sa
25023	gtnt
25020	tele2/ecc/volgogr.
25021	jsc globaltel
26207	o2
26206	t-mobile/telekom
26205	e-plus
26204	vodafone d2
26203	e-plus
26202	vodafone d2
26201	t-mobile/telekom
26209	vodafone d2
26208	o2
52510	tpg telecom pte ltd
52047	telephone organization of thailand (tot)
52512	grid communications pte ltd
46609	vmax telecom co. ltd
63771	somtel
46605	asia pacific telecom co. ltd (apt)
46607	far eastone
46606	far eastone
46601	far eastone
46603	far eastone
46602	far eastone
42701	ooredoo/qtel
42702	vodafone
366110	c & w
42706	ministry of interior
310110	pti pacifica inc.
61950	datatel (sl) ltd.
20818	voxbone mobile
20819	altitude infrastructure
20810	s.f.r.
20811	s.f.r.
20812	hewlett-packard france
20813	s.f.r.
20814	lliad/free mobile
20815	lliad/free mobile
20816	lliad/free mobile
20817	legos - local exchange global operation services sa
63801	djibouti telecom sa (evatis)
376352	islandcom communications ltd.
376350	cable & wireless (tci) ltd
42518	cellact communications ltd.
36403	smart communications
302590	quadro communications co-op
42898	g-mobile corporation ltd
42899	mobicom
310370	docomo
23436	cable and wireless isle of man
40556	airtel
310970	globalstar
54601	opt mobilis
312040	custer telephone cooperative inc.
310010	verizon wireless
24047	viatel sweden ab
24046	sms provider corp.
24045	spirius ab
24044	telenabler ab
24043	mobiweb ltd.
24042	telenor connexion ab
24041	shyam telecom uk ltd.
24040	north net connect ab
313270	blackstar management
467193	sun net
60606	hatef
60601	al-madar
60600	libyana
60603	libyana
60602	al-madar
40496	airtel
40497	airtel
40495	airtel
311380	new dimension wireless ltd.
310800	t-mobile
23808	voxbone mobile
44193	ntt docomo
44192	ntt docomo
44191	ntt docomo
44190	ntt docomo
44194	ntt docomo
44199	ntt docomo
44198	ntt docomo
27408	siminn
27409	amitelo
27402	vodafone/tal hf
27403	vodafone/tal hf
312190	sprint spectrum
27401	siminn
27406	núll níu ehf
27407	icecell
27404	viking/imc
27405	vodafone/tal hf
44041	softbank mobile corp
44040	softbank mobile corp
44043	softbank mobile corp
44042	softbank mobile corp
44045	softbank mobile corp
44044	softbank mobile corp
44047	softbank mobile corp
44046	softbank mobile corp
44049	ntt docomo
44048	softbank mobile corp
25022	vainakh telecom
90159	messagebird b.v.
312220	missouri rsa no 5 partnership
23805	aps kbus
311530	newcore wireless llc
20216	inter telecom
20214	cyta mobile
20215	bws
313050	manti tele communications company, inc.
20213	compatel limited
20210	tim/wind
20211	interconnect
313290	gulf coast broadband llc
90156	european telecommunications standards institute
310590	verizon wireless
23099	vodafone
51503	smart
51500	fix line
51501	globe telecom
40522	reliance
40523	reliance
360050	digicel
51505	sun/digitel
22237	h3g s.p.a.
310750	east kentucky network llc
312530	sprint spectrum
311620	terrestar networks, inc.
334090	nextel
34020	bouygues/digicel
405850	idea
338070	oceanic digital jamaica limited
22238	linkem s.p.a.
22239	sms italia s.r.l.
22236	digi italy s.r.l.
302750	sasktel mobility
22234	bt italia spa
22235	lycamobile srl
22233	postemobile spa
22230	rfi rete ferroviaria italiana spa
302270	bragg communications
312450	cable & communications corporation
311750	cleartalk
25905	idc/unite
25904	eventis mobile
25901	orange/voxtel
25903	idc/unite
25902	moldcell
61703	mahanagar telephone
61702	mahanagar telephone
61701	orange/cellplus
55401	teletok
23433	everyth. ev.wh./orange
23432	everyth. ev.wh./t-mobile
23431	everyth. ev.wh./t-mobile
23430	everyth. ev.wh./t-mobile
722340	telecom personal s.a.
722341	telecom personal s.a.
23435	jsc ingenicum
23434	everyth. ev.wh./orange
23439	gamma telecom holdings ltd.
23438	virgin media
313070	midwest network solutions hub llc
310570	mtpcs llc
311340	illinois valley cellular rsa 2 partnership
376360	cable & wireless west indies ltd (turks & caicos)
25019	ojsc altaysvyaz
25018	osnova telecom
366050	wireless ventures (dominica) ltd (digicel dominica)
750001	cable and wireless south atlantic ltd (falkland islands
25013	kuban gsm
25012	baykal westcom
25011	orensot
25010	dtc/don telecom
25017	uraltel
25016	ntc
25015	zao smarts
25014	megafon ojsc
26210	db netz ag
26211	o2
26212	e-plus
26213	mobilcom
26214	group 3g umts
26215	airdata
26216	telogic/vistream
26217	e-plus
26218	netcologne
26219	inquam deutschland
63701	telesom
63704	somafone
405800	aircel
302690	bell mobility
46610	global mobile corp.
46611	chunghwa telecom ldm
41862	itisaluna wireless co.
310100	plateau telecommunications inc.
311180	at&t mobility
36278	telefonia bonairiano n.v.
708002	telefonica/celtel
708001	sercom/claro
311980	ligtel communications
36276	antiliano por n.v.
36274	pcs n.v.
311290	pinpoint communications inc.
732199	suma movil sas
21803	eronet mobile
21805	m-tel
311720	mainepcs llc
311960	lycamobile usa inc.
41503	mic2/libancell/mtc
63010	mtn
70403	telefonica
44110	uq communications inc.
310930	copper valley wireless
70299	speednet communications limited
42601	batelco
42603	civil aviation authority
42602	zain/vodafone
42605	bahrain telecommunications company
42604	viva
41008	instaphone
41002	ptcl
41003	ufone/paktel
41001	mobilink
41006	telenor
41007	warid telecom
41004	zong/cmpak
41005	sco mobile ltd
29201	prima telecom
50544	roy hill iron ore pty ltd
302670	citywest mobility
20407	teleena holding bv
54927	samoatel mobile
310810	lcfr llc
54705	viti
311430	rsa 1 limited partnership
20425	capx b.v.
20424	private mobility nederland bv
20427	breezz nederland b.v.
20426	speakup b.v.
20421	ns railinfrabeheer b.v.
20420	t-mobile/former orange
20423	aspider solutions
20422	ministerie van defensie
20429	private mobile ltd
20428	lancelot bv
312180	keystone wireless llc
44052	kddi corporation
44053	kddi corporation
44050	kddi corporation
44051	kddi corporation
44056	kddi corporation
44054	kddi corporation
44055	kddi corporation
44058	ntt docomo
405880	uninor
26279	ng4t gmbh
24201	telenor
24203	teletopia
24202	netcom
24205	network norway as
24204	tele2
24207	ventelo as
24206	ice nordisk mobiltelefon as
24209	com4 as
24208	tdc mobil a/s
313040	nucla-naturita telephone company
42523	beezz communication solutions ltd.
23809	dansk beredskabskommunikation a/s
28001	vodafone/cyta
313280	king street wireless, lp
342800	ozone wireless inc.
310580	pcs one
40513	reliance
40512	reliance
40511	reliance
40510	reliance
311610	north dakota network company
40515	reliance
40514	reliance
40519	reliance
40518	reliance
310740	telemetrix inc.
42103	yemen mob. cdma
405812	aircel
405810	aircel
405811	aircel
405818	uninor
312520	anin
311279	verizon wireless
28310	orange
338040	symbiote investment limited
22208	fastweb spa
22202	elsacom
22201	tim
22200	voip line
22207	noverca italia srl
22206	vodafone
22205	telespazio
22204	intermatica
312420	nex-tech wireless
311760	edigen inc.
52802	b-mobile
61710	emtel ltd
51403	viettel timor-leste
51402	timor telecom
51401	telin/ telkomcel
311820	sonus networks
24429	scnl truphone
24428	teknologian tutkimuskeskus vtt oy
25915	interdnestrcom
24421	elisa/saunalahti
24423	exfo oy
24422	exfo oy
24425	datame oy
24424	tty-säätiö
24427	teknologian tutkimuskeskus vtt oy
24426	compatel ltd
374130	digicel
73402	digitel c.a.
73401	digitel c.a.
61807	cellcom
73406	movilnet c.a.
73404	movistar/telcel
72404	tim
310360	cellular network partnership llc
23428	marthon telecom
722070	movistar/telefonica
23424	stour marine
23425	truphone
23426	lycamobile
23427	vodafone
23420	h3g hutchinson
23421	logicstar ltd
23422	routotelecom
23423	vectofone mobile wifi
310560	at&t; wireless inc.
43709	o!/nur telecom
43705	megacom
43703	aktel llc
43250	arya resaneh tadbir
43701	beeline/bitel
61401	orange/sahelc.
61402	airtel/zain/celtel
61403	moov/telecel
61404	orange/sahelc.
23577	bt group
330120	pr wireless
51089	h3g cp
51088	pt internux
25004	sibchallenge
25005	yenisey telecom
25006	skylink
25007	zao smarts
25001	mts
65701	eritel
25003	ncc
25008	cs vainahtelecom
25009	skylink
311350	sagebrush cellular inc.
311190	at&t mobility
312880	albemarle county public schools
74810	claro/am wireless
63710	nationlink
21901	t-mobile/cronet
21902	tele2
348170	lime
310170	at&t; wireless inc.
36260	united telecommunication service n.v. (uts)
36263	csc n.v.
36268	curaçao telecom n.v.
36269	polycom n.v./ digicel
732187	etb
70402	tigo/comcel
311990	vtel wireless
311440	bluegrass wireless llc
44098	softbank mobile corp
311289	verizon wireless
311288	verizon wireless
311287	verizon wireless
311286	verizon wireless
311285	verizon wireless
44099	ntt docomo
311283	verizon wireless
311282	verizon wireless
311281	verizon wireless
311280	verizon wireless
311970	big river broadband, llc
41250	etisalat
41255	wasel afghanistan
404045	bharti airtel limited (karnataka) (india)
63004	cellco
63005	supercell
63002	airtel/zain
63001	vodacom
310006	verizon wireless
310004	verizon wireless
310005	verizon wireless
310003	unknown
26005	orange/idea/centertel
26004	tele2
26007	play/p4
26006	play/p4
26001	polkomtel/plus
53004	telstra
26003	orange/idea/centertel
26002	t-mobile/era
26009	lycamobile
26008	e-telko
362630	cingular wireless
70267	digicell
70268	international telco (intelco)
70269	speednet communications limited
63402	mtn
33011	puerto rico telephone company inc. (prtc)
22858	beeone communications sa
22859	mundio mobile limited
23219	tele2
22857	mitto ag
22854	lycamobile ag
22855	wemobile sa
22852	mundio mobile ag
22853	upc cablecom gmbh
22850	3g mobile ag
63407	sudani one
70604	telefonica
70605	intelfon sa de cv
42104	hits/y unitel
42102	mtn/spacetel
70601	claro/cte
70602	digicel
70603	telemovil
64303	movitel
310820	verizon wireless
54715	pacific mobile telecom (pmt)
311420	northwest missouri cellular limited partnership
54710	mara telecom
62199	starcomms
312140	cleveland unlimited, inc.
50532	thales australia
310950	unknown
44069	ntt docomo
44068	ntt docomo
44067	ntt docomo
44066	ntt docomo
44065	ntt docomo
44064	ntt docomo
44063	ntt docomo
44062	ntt docomo
44061	ntt docomo
44060	ntt docomo
311510	ligado networks
24212	telenor
44084	kddi corporation
44087	ntt docomo
44086	kddi corporation
44081	kddi corporation
44080	kddi corporation
